"shapeid","x","y"
"1.1","-95.381105","30.032116"
"1.1","-95.381125","30.032327"
"1.1","-95.38141","30.034206"
"1.1","-95.381448","30.034564"
"1.1","-95.381471","30.034685"
"1.1","-95.38152","30.035053"
"1.1","-95.381601","30.035515"
"1.1","-95.381625","30.035742"
"1.1","-95.381673","30.035962"
"1.1","-95.381721","30.036285"
"1.1","-95.381731","30.036439"
"1.1","-95.381735","30.036482"
"1.1","-95.381767","30.03659"
"1.1","-95.381774","30.036683"
"1.1","-95.381794","30.036777"
"1.1","-95.38184","30.037134"
"1.1","-95.381842","30.037232"
"1.1","-95.381856","30.037342"
"1.1","-95.381885","30.037466"
"1.1","-95.381887","30.037587"
"1.1","-95.381917","30.037838"
"1.1","-95.381947","30.037976"
"1.1","-95.381944","30.038099"
"1.1","-95.381969","30.038224"
"1.1","-95.382078","30.039002"
"1.1","-95.382127","30.039253"
"1.1","-95.382247","30.039745"
"1.1","-95.382292","30.039862"
"1.1","-95.382324","30.03998"
"1.1","-95.382344","30.040097"
"1.1","-95.38239","30.040269"
"1.1","-95.382415","30.040362"
"1.1","-95.382128","30.040408"
"1.1","-95.381308","30.040436"
"1.1","-95.380543","30.040103"
"1.1","-95.380315","30.039811"
"1.1","-95.38017","30.039516"
"1.1","-95.379969","30.039399"
"1.1","-95.379305","30.039219"
"1.1","-95.378342","30.039402"
"1.1","-95.378054","30.039421"
"1.1","-95.377689","30.03937"
"1.1","-95.377255","30.039166"
"1.1","-95.375799","30.038239"
"1.1","-95.374704","30.037605"
"1.1","-95.373984","30.03734"
"1.1","-95.370851","30.036678"
"1.1","-95.370402","30.036614"
"1.1","-95.370307","30.036611"
"1.1","-95.369703","30.036596"
"1.1","-95.369248","30.036431"
"1.1","-95.368801","30.036029"
"1.1","-95.367896","30.034874"
"1.1","-95.367785","30.034682"
"1.1","-95.367446","30.033736"
"1.1","-95.367343","30.03345"
"1.1","-95.366605","30.032505"
"1.1","-95.366238","30.031599"
"1.1","-95.36604","30.031474"
"1.1","-95.365917","30.031474"
"1.1","-95.365731","30.031551"
"1.1","-95.365273","30.032059"
"1.1","-95.364969","30.032244"
"1.1","-95.363546","30.032866"
"1.1","-95.363154","30.033106"
"1.1","-95.362723","30.033668"
"1.1","-95.361957","30.034305"
"1.1","-95.360906","30.035342"
"1.1","-95.359841","30.035957"
"1.1","-95.359614","30.03604"
"1.1","-95.359165","30.036097"
"1.1","-95.358752","30.036089"
"1.1","-95.358185","30.036007"
"1.1","-95.357634","30.035765"
"1.1","-95.356656","30.034906"
"1.1","-95.35597","30.033978"
"1.1","-95.355636","30.033612"
"1.1","-95.355241","30.033298"
"1.1","-95.35506","30.033212"
"1.1","-95.354864","30.03326"
"1.1","-95.35477","30.03333"
"1.1","-95.354698","30.033608"
"1.1","-95.35459","30.033712"
"1.1","-95.354342","30.033713"
"1.1","-95.354189","30.033659"
"1.1","-95.353996","30.033524"
"1.1","-95.353676","30.033152"
"1.1","-95.353218","30.032793"
"1.1","-95.352599","30.03214"
"1.1","-95.352355","30.031947"
"1.1","-95.352129","30.03186"
"1.1","-95.351827","30.031762"
"1.1","-95.35097","30.031687"
"1.1","-95.350806","30.031623"
"1.1","-95.350666","30.031539"
"1.1","-95.350481","30.031389"
"1.1","-95.35033","30.031072"
